brand,model,year,mileage,fuel_type,transmission,engine_size,horsepower,price
BMW,3 Series,2023,111448,Petrol,Manual,4.0,339,4264000
Maruti,Dzire,2020,17871,Petrol,Automatic,3.1,86,689000
Mahindra,XUV700,2022,66257,Diesel,Manual,3.2,148,781000
Hyundai,i20,2012,30930,Petrol,Automatic,3.5,211,544000
Mercedes,E-Class,2012,15817,Petrol,Manual,2.7,113,6778000
Tata,Safari,2021,119914,Petrol,Automatic,3.8,406,324000
Toyota,Fortuner,2013,63778,Diesel,Automatic,4.0,336,551000
Audi,Q3,2024,39652,Petrol,Automatic,2.0,307,11038000
Honda,City,2011,132439,Diesel,Manual,1.5,95,300000
Honda,CR-V,2013,89229,Diesel,Automatic,2.6,200,422000
Honda,Accord,2017,62268,Petrol,Automatic,1.9,327,898000
Mercedes,C-Class,2021,68438,Petrol,Manual,2.7,155,6363000
Honda,CR-V,2020,44432,CNG,Automatic,1.6,130,1006000
Audi,A4,2021,70615,Petrol,Automatic,3.1,147,8700000
Tata,Tiago,2012,35658,Petrol,Automatic,2.4,153,526000
BMW,X5,2017,69048,Petrol,Manual,3.0,425,4922000
Ford,Endeavour,2024,47606,CNG,Automatic,2.4,108,733000
Maruti,Baleno,2014,28541,Petrol,Manual,2.1,416,440000
Mercedes,E-Class,2010,125611,Petrol,Automatic,2.0,218,2048000
Ford,EcoSport,2019,54086,Electric,Manual,3.3,331,843000
Honda,CR-V,2019,58440,Diesel,Manual,3.1,156,651000
Honda,Accord,2022,81124,Petrol,Automatic,3.7,297,780000
Honda,Accord,2019,26548,Diesel,Automatic,3.3,297,1357000
Hyundai,Verna,2010,136658,Petrol,Manual,1.6,287,300000
Ford,Figo,2012,43783,Petrol,Manual,2.5,221,357000
Toyota,Innova,2020,39036,Diesel,Manual,1.4,189,1079000
Toyota,Civic,2016,124938,Diesel,Automatic,3.3,407,464000
Honda,Civic,2015,121709,Petrol,Manual,2.1,308,300000
Audi,Q5,2024,20910,Petrol,Automatic,3.9,87,13377000
Mahindra,Scorpio,2022,62772,Diesel,Automatic,1.1,446,896000
Ford,Endeavour,2014,12918,Petrol,Automatic,3.7,399,702000
Mahindra,XUV700,2019,49433,Petrol,Manual,3.2,311,644000
BMW,X5,2019,63849,Petrol,Automatic,1.1,177,7475000
Audi,A6,2019,76451,Petrol,Automatic,3.3,264,5728000
Tata,Nexon,2018,138682,CNG,Manual,3.7,165,300000
Ford,Figo,2023,54899,CNG,Manual,3.3,387,623000
BMW,X5,2022,128942,Diesel,Manual,2.4,418,4096000
Mahindra,Thar,2014,89426,Diesel,Automatic,1.1,329,359000
Audi,Q5,2016,120813,Electric,Manual,3.8,300,4194000
BMW,X5,2012,18097,Diesel,Automatic,2.0,242,6989000
Toyota,Camry,2023,129173,Diesel,Automatic,2.1,110,694000
Tata,Nexon,2015,63100,Diesel,Manual,2.5,265,334000
Mercedes,GLC,2024,115389,CNG,Manual,3.6,83,4945000
Mercedes,E-Class,2023,85122,CNG,Automatic,3.1,83,6776000
Mahindra,XUV300,2016,25704,Diesel,Automatic,3.4,349,844000
Ford,EcoSport,2011,61534,Petrol,Manual,2.6,375,300000
Toyota,Innova,2014,44096,Diesel,Manual,3.8,396,701000
Honda,Civic,2022,109203,Petrol,Automatic,1.6,219,631000
Tata,Safari,2012,52999,Electric,Automatic,2.5,298,717000
Mahindra,Thar,2017,34272,Petrol,Automatic,1.4,446,943000
Mercedes,C-Class,2013,126985,Petrol,Automatic,1.3,283,3204000
Hyundai,Verna,2011,28141,Diesel,Automatic,1.8,109,484000
BMW,3 Series,2018,67596,Diesel,Manual,3.5,201,5650000
Maruti,Swift,2011,113717,Diesel,Manual,1.9,248,300000
BMW,3 Series,2018,130631,Petrol,Manual,3.6,420,3468000
Mercedes,C-Class,2017,146455,Petrol,Automatic,2.6,297,3679000
Hyundai,i20,2016,60985,Petrol,Manual,1.5,394,506000
BMW,X5,2010,23796,Petrol,Automatic,3.5,363,5368000
Tata,Safari,2024,134291,Diesel,Automatic,2.0,137,406000
Audi,A4,2018,99403,Diesel,Automatic,3.9,419,4352000
Audi,A4,2020,106123,Petrol,Automatic,1.5,383,4535000
Hyundai,Creta,2020,36568,Diesel,Manual,2.4,86,743000
Honda,City,2012,109216,Electric,Automatic,2.4,236,553000
Ford,EcoSport,2018,146207,Electric,Automatic,3.6,314,381000
Honda,CR-V,2024,84663,Petrol,Automatic,2.8,441,1011000
Honda,Swift,2011,17426,CNG,Automatic,3.9,147,661000
Audi,A6,2020,35080,Petrol,Automatic,3.8,209,11420000
Tata,Tiago,2016,62632,Petrol,Automatic,3.4,235,427000
Maruti,Baleno,2021,79053,Petrol,Manual,1.6,137,380000
BMW,X5,2023,62238,Diesel,Automatic,2.8,364,10424000
Ford,Endeavour,2023,95808,Petrol,Manual,1.5,221,440000
Mercedes,GLC,2019,73742,Petrol,Automatic,2.0,132,8556000
Hyundai,Creta,2013,48682,Petrol,Automatic,2.9,96,532000
Audi,Q3,2023,28319,Petrol,Manual,3.4,326,9283000
Mahindra,XUV300,2014,78309,Petrol,Automatic,3.7,443,495000
Tata,Nexon,2012,55169,Petrol,Automatic,3.7,304,442000
Maruti,Ertiga,2022,104525,Diesel,Manual,3.1,317,306000
Tata,Nexon,2018,57383,Petrol,Automatic,1.3,140,562000
Toyota,Camry,2015,23587,Petrol,Manual,1.6,121,955000
Ford,Endeavour,2011,23696,Petrol,Manual,2.1,121,428000
Tata,Safari,2013,80847,CNG,Manual,2.4,420,300000
Honda,Civic,2023,87316,Petrol,Automatic,3.6,82,840000
Tata,Safari,2012,64822,Electric,Manual,3.4,83,488000
Mercedes,E-Class,2023,108834,Electric,Automatic,3.9,218,9921000
Audi,Q5,2015,109031,Diesel,Manual,1.1,324,2844000
BMW,3 Series,2015,12560,Electric,Manual,2.3,210,12234000
Toyota,Camry,2015,126338,Petrol,Automatic,1.5,104,436000
BMW,X5,2014,74566,Electric,Manual,2.6,116,6890000
Ford,Figo,2023,139024,Diesel,Manual,2.5,229,300000
Toyota,Fortuner,2014,86747,Diesel,Manual,2.0,184,439000
Toyota,Civic,2018,132262,Diesel,Manual,1.7,282,335000
Maruti,Swift,2023,87538,Petrol,Automatic,1.3,147,426000
Toyota,Fortuner,2024,39107,Petrol,Automatic,2.8,298,1433000
Honda,Civic,2018,145038,Diesel,Automatic,1.0,160,334000
Maruti,Brezza,2019,62924,Diesel,Manual,2.5,145,394000
Maruti,Baleno,2018,135373,Diesel,Automatic,1.9,175,300000
Audi,A4,2021,148192,Petrol,Automatic,3.6,261,3398000
Audi,A6,2012,125718,Electric,Automatic,2.2,163,4288000
Mercedes,C-Class,2022,19707,Petrol,Manual,3.3,444,11590000
BMW,5 Series,2013,78879,Petrol,Automatic,3.5,253,4348000
Maruti,Baleno,2023,142139,Diesel,Automatic,1.4,135,304000
BMW,5 Series,2017,62684,Petrol,Manual,3.1,283,4961000
BMW,5 Series,2010,113024,Petrol,Automatic,3.2,347,2056000
Toyota,Innova,2022,81880,Diesel,Automatic,1.5,114,796000
Mahindra,XUV700,2016,131751,Diesel,Automatic,1.2,225,361000
Audi,A4,2022,87096,Diesel,Automatic,1.7,282,7257000
Ford,Figo,2021,25096,Petrol,Automatic,3.8,308,1017000
Hyundai,Verna,2016,120239,Petrol,Automatic,1.4,120,363000
BMW,X1,2016,76668,CNG,Manual,3.8,288,3665000
Mahindra,Thar,2023,54278,Petrol,Manual,3.1,140,855000
Mercedes,S-Class,2022,126740,Petrol,Automatic,3.5,334,5075000
Honda,Swift,2010,105597,Diesel,Manual,3.8,193,300000
Ford,EcoSport,2017,67548,Petrol,Automatic,2.8,185,648000
Mahindra,Thar,2017,44864,Diesel,Automatic,3.9,401,840000
Audi,A4,2012,102885,Petrol,Automatic,3.8,200,2643000
Audi,A4,2019,83106,Electric,Automatic,3.7,221,9556000
Hyundai,Venue,2021,112178,Petrol,Manual,2.8,272,366000
Toyota,Swift,2022,124391,Diesel,Automatic,3.7,430,564000
Hyundai,Venue,2015,97989,Diesel,Automatic,2.1,397,441000
Mahindra,Scorpio,2018,96419,Diesel,Automatic,2.4,307,584000
BMW,3 Series,2013,138138,Petrol,Manual,2.3,190,1914000
Mahindra,Thar,2019,28032,Electric,Manual,3.3,373,1503000
Audi,Q3,2023,19363,Diesel,Automatic,1.2,105,15612000
Toyota,Civic,2010,126665,Diesel,Manual,2.2,204,300000
Audi,Q5,2011,12292,Diesel,Manual,1.5,103,5780000
Toyota,Camry,2019,18634,Petrol,Automatic,2.4,281,1682000
Toyota,Swift,2022,102613,Petrol,Manual,1.7,363,542000
Honda,Accord,2014,50278,Diesel,Manual,2.9,226,542000
Audi,A6,2010,109786,CNG,Manual,2.2,157,1765000
Mahindra,Scorpio,2019,39811,Petrol,Manual,1.3,140,794000
Toyota,Camry,2023,74980,CNG,Automatic,1.8,421,822000
Maruti,Baleno,2018,29954,Diesel,Manual,1.1,236,486000
Audi,A6,2018,53369,Petrol,Automatic,2.3,287,7657000
Hyundai,Venue,2011,38304,Petrol,Manual,3.4,256,450000
Mercedes,C-Class,2010,70356,Petrol,Automatic,1.5,428,4563000
Maruti,Brezza,2017,118409,Petrol,Manual,2.1,146,300000
Hyundai,Creta,2011,96170,Diesel,Automatic,2.5,335,300000
Audi,Q3,2018,115182,Petrol,Automatic,3.3,371,4338000
Audi,A4,2014,40084,Petrol,Manual,1.1,188,5411000
Hyundai,Verna,2023,58742,Petrol,Manual,2.1,106,685000
Mahindra,Scorpio,2022,106479,Diesel,Automatic,3.4,224,521000
Mahindra,XUV300,2011,94607,Petrol,Automatic,1.5,396,343000
Mercedes,C-Class,2010,92841,CNG,Manual,2.2,351,1892000
Honda,Civic,2021,19215,Petrol,Manual,2.2,248,1267000
Hyundai,Verna,2021,127917,CNG,Automatic,1.1,103,390000
Mahindra,Scorpio,2023,11980,Petrol,Manual,2.7,173,1328000
Maruti,Ertiga,2022,141123,Diesel,Automatic,3.8,384,300000
Audi,A6,2020,126377,Diesel,Manual,1.9,235,3482000
Mercedes,S-Class,2022,108941,CNG,Manual,1.7,126,4530000
Audi,A6,2016,46109,Diesel,Manual,1.5,432,6631000
Maruti,Swift,2022,72358,Diesel,Automatic,2.0,131,506000
Toyota,Fortuner,2022,26192,Petrol,Automatic,2.7,84,1396000
Honda,CR-V,2016,137812,Diesel,Automatic,1.5,250,350000
Toyota,Camry,2018,69199,Diesel,Manual,1.4,220,767000
Ford,Figo,2022,98683,CNG,Automatic,1.9,280,473000
Ford,EcoSport,2023,16562,Petrol,Manual,3.6,370,1155000
Maruti,Baleno,2021,92969,CNG,Manual,1.0,98,300000
Tata,Tiago,2019,17186,Petrol,Automatic,2.9,448,1045000
Ford,Figo,2012,19893,Petrol,Automatic,2.1,282,588000
Mahindra,Scorpio,2010,140184,Diesel,Manual,2.5,182,300000
Maruti,Baleno,2014,104101,Diesel,Manual,2.4,398,300000
Hyundai,Creta,2021,47924,Diesel,Automatic,1.1,266,793000
Tata,Tiago,2014,27740,CNG,Automatic,1.8,315,469000
Honda,City,2017,49644,Petrol,Automatic,3.0,293,775000
Mahindra,XUV700,2015,34660,Petrol,Automatic,3.7,420,840000
Ford,Endeavour,2023,131522,Diesel,Automatic,2.4,348,471000
Audi,A4,2015,130087,Diesel,Manual,3.7,421,2685000
Mahindra,XUV300,2014,76139,Petrol,Automatic,3.2,290,534000
BMW,3 Series,2024,76355,Petrol,Manual,3.9,138,7948000
Mercedes,E-Class,2011,88880,CNG,Manual,1.0,382,2296000
Hyundai,Creta,2012,19952,CNG,Manual,3.9,149,418000
Hyundai,Venue,2018,94679,CNG,Manual,1.4,436,351000
BMW,5 Series,2013,110286,Diesel,Manual,3.7,251,2984000
Mercedes,S-Class,2022,127458,Diesel,Automatic,2.5,234,4830000
Tata,Safari,2014,119165,Petrol,Manual,2.8,373,300000
Hyundai,Creta,2023,99705,Diesel,Manual,1.8,247,499000
Toyota,Corolla,2013,39403,Diesel,Automatic,2.8,264,867000
Maruti,Brezza,2017,122133,Petrol,Automatic,3.9,242,300000
Mahindra,XUV700,2021,129086,Diesel,Automatic,1.8,119,380000
Audi,A4,2017,76512,Diesel,Automatic,2.0,212,4973000
BMW,X5,2024,49170,Petrol,Automatic,2.7,227,13206000
Mahindra,Scorpio,2016,104258,Petrol,Manual,2.3,418,342000
BMW,X1,2016,92164,Diesel,Manual,3.0,363,4191000
Mercedes,S-Class,2012,147715,Diesel,Manual,3.6,283,1767000
Audi,A4,2021,45304,Electric,Automatic,2.0,225,14282000
Toyota,Fortuner,2023,37151,Petrol,Automatic,3.0,235,1742000
Honda,Accord,2019,71625,Electric,Automatic,2.4,215,1230000
Ford,Endeavour,2024,78774,Petrol,Manual,1.8,166,516000
Toyota,Civic,2013,49293,Diesel,Manual,2.8,109,592000
Honda,CR-V,2016,133374,Petrol,Automatic,3.7,109,402000
Audi,Q3,2015,130094,Diesel,Automatic,3.8,300,3238000
BMW,3 Series,2016,77950,Petrol,Automatic,3.4,178,6093000
Honda,CR-V,2022,23515,Petrol,Automatic,2.6,253,1298000
Toyota,Swift,2015,101796,Diesel,Automatic,2.9,284,465000
Ford,Endeavour,2016,15150,Petrol,Manual,3.8,414,724000
Honda,Swift,2021,89220,Petrol,Manual,2.3,114,584000
Mercedes,GLC,2023,70325,Petrol,Manual,2.5,144,8792000
Honda,City,2019,115116,Petrol,Automatic,2.0,340,455000
Maruti,Ertiga,2010,40593,Petrol,Manual,2.7,449,300000
BMW,3 Series,2010,78923,Petrol,Automatic,1.5,190,3503000
Maruti,Brezza,2017,42252,Petrol,Manual,3.5,270,420000
BMW,X5,2021,66536,Petrol,Manual,1.5,247,7774000
Audi,Q5,2020,55820,Petrol,Automatic,1.9,436,7276000
Hyundai,Verna,2010,85012,Electric,Manual,3.0,397,419000
Honda,Accord,2015,43991,Petrol,Manual,4.0,384,623000
BMW,X1,2014,27615,Electric,Automatic,3.2,305,13302000
Mercedes,E-Class,2011,42567,CNG,Automatic,1.0,271,5419000
Audi,A6,2014,135605,Diesel,Automatic,1.8,426,2498000
Maruti,Swift,2017,89364,Petrol,Manual,3.7,359,300000
Honda,CR-V,2015,64784,Diesel,Manual,2.7,116,600000
Audi,A6,2020,60141,Petrol,Automatic,3.2,405,8316000
Honda,Swift,2016,57683,Petrol,Manual,2.6,261,630000
Mercedes,S-Class,2017,28830,Petrol,Automatic,1.6,224,10432000
Audi,A4,2015,99418,Diesel,Manual,3.1,97,3083000
Honda,Civic,2022,36477,Petrol,Manual,2.4,422,937000
Mahindra,Scorpio,2017,75708,Diesel,Automatic,3.9,437,623000
Mahindra,XUV700,2015,42676,Petrol,Manual,1.8,357,548000
Hyundai,Verna,2013,75702,Diesel,Automatic,3.1,224,483000
Tata,Safari,2024,91174,Petrol,Automatic,2.2,216,654000
Mercedes,GLC,2024,106001,Diesel,Automatic,3.5,93,8070000
Ford,Figo,2019,33068,Petrol,Automatic,3.1,228,1030000
Maruti,Dzire,2024,65119,Diesel,Automatic,3.1,400,546000
Honda,Civic,2010,41403,Petrol,Automatic,3.7,128,565000
Maruti,Baleno,2018,139196,Diesel,Automatic,3.8,183,300000
BMW,5 Series,2016,142250,Petrol,Automatic,2.4,244,2933000
Toyota,Fortuner,2012,142273,Petrol,Automatic,2.8,206,300000
Toyota,Camry,2010,18664,Diesel,Manual,3.2,275,621000
Mercedes,C-Class,2018,46264,Petrol,Automatic,1.3,258,9612000
Toyota,Corolla,2019,124644,Diesel,Automatic,1.5,197,470000
Tata,Tiago,2015,112116,Petrol,Manual,2.0,95,300000
Hyundai,Creta,2014,47948,Petrol,Manual,2.9,337,434000
Tata,Safari,2019,107883,Diesel,Automatic,3.5,362,390000
Ford,Endeavour,2011,16844,Petrol,Manual,1.9,390,549000
Tata,Harrier,2011,113955,CNG,Automatic,3.3,378,300000
Honda,City,2016,39492,Diesel,Manual,3.0,348,798000
Ford,Endeavour,2012,53127,Petrol,Automatic,3.9,176,479000
Toyota,Camry,2016,105387,Diesel,Automatic,2.6,254,567000
BMW,X1,2014,145451,Diesel,Manual,3.1,181,1866000
BMW,X1,2013,37621,Diesel,Manual,2.8,403,4809000
BMW,X5,2019,28825,Diesel,Manual,3.6,242,8634000
Hyundai,Verna,2011,115695,Petrol,Automatic,1.8,231,300000
Tata,Safari,2011,59704,Petrol,Automatic,1.9,250,379000
BMW,X5,2024,79384,Petrol,Automatic,3.7,185,9517000
Mercedes,S-Class,2012,119020,Diesel,Manual,1.3,247,2124000
Mercedes,C-Class,2022,102340,Petrol,Manual,2.6,155,5572000
Audi,Q3,2021,83012,Electric,Automatic,1.8,446,10028000
Audi,Q5,2019,73012,Petrol,Manual,2.1,434,5893000
Hyundai,Verna,2019,123872,Diesel,Manual,3.0,84,336000
Maruti,Ertiga,2014,76287,CNG,Automatic,1.3,383,300000
Honda,Swift,2023,28658,Diesel,Manual,1.9,229,1073000
Hyundai,i20,2018,92056,Diesel,Automatic,3.9,158,551000
Tata,Safari,2020,21598,Petrol,Manual,2.8,206,701000
Mahindra,Thar,2021,71320,Diesel,Automatic,1.0,339,792000
Honda,Civic,2014,23754,Diesel,Manual,1.9,196,816000
BMW,3 Series,2016,42150,Diesel,Manual,1.9,168,5755000
Mercedes,C-Class,2022,12932,CNG,Automatic,3.7,301,13020000
Ford,Figo,2017,94622,Petrol,Automatic,3.9,443,402000
Maruti,Brezza,2020,22135,CNG,Manual,2.6,109,449000
Ford,Endeavour,2020,59874,Diesel,Manual,2.2,280,627000
Mercedes,E-Class,2010,23908,CNG,Automatic,1.0,110,5608000
BMW,5 Series,2021,137799,Diesel,Manual,2.9,81,3662000
Ford,Figo,2018,106636,Petrol,Automatic,3.7,323,385000
BMW,5 Series,2011,38093,Petrol,Automatic,1.8,447,5705000
Hyundai,Venue,2023,19646,CNG,Manual,1.0,230,882000
Tata,Nexon,2015,124610,Diesel,Automatic,3.0,88,300000
Honda,Accord,2014,19627,Petrol,Manual,1.6,350,779000
Hyundai,Venue,2013,80963,CNG,Manual,2.1,264,300000
BMW,5 Series,2012,40518,Diesel,Automatic,3.8,321,5617000
Mahindra,XUV700,2013,102013,CNG,Automatic,2.7,256,300000
Mercedes,S-Class,2022,67529,Diesel,Manual,2.6,121,8507000
BMW,5 Series,2010,29305,CNG,Manual,3.4,444,3590000
Mahindra,XUV700,2023,25451,Petrol,Manual,2.2,108,1170000
BMW,3 Series,2024,88702,Diesel,Manual,3.2,399,6176000
Maruti,Ertiga,2020,26820,Petrol,Manual,2.9,160,497000
Tata,Tiago,2011,148313,Diesel,Manual,1.8,116,300000
Toyota,Corolla,2017,125864,Petrol,Manual,1.2,274,314000
Hyundai,Creta,2015,143874,Petrol,Manual,2.7,199,300000
Hyundai,Verna,2011,104538,Petrol,Automatic,2.0,87,300000
Audi,A6,2017,112132,Diesel,Manual,4.0,88,3098000
Honda,Swift,2012,144482,Petrol,Automatic,2.3,105,300000
Toyota,Civic,2011,76469,Petrol,Manual,3.4,305,413000
Hyundai,Verna,2018,21367,Petrol,Automatic,3.9,116,1174000
Maruti,Brezza,2023,99412,Electric,Automatic,3.7,437,572000
Audi,Q5,2017,135590,Petrol,Automatic,1.8,397,3015000
Maruti,Baleno,2023,61305,Petrol,Automatic,2.4,90,527000
Ford,Figo,2010,141531,Diesel,Automatic,2.5,321,300000
Mercedes,E-Class,2021,74784,Diesel,Automatic,1.6,246,8755000
Audi,A4,2010,105504,Electric,Automatic,1.7,322,4005000
Honda,Swift,2016,32169,CNG,Manual,2.7,151,580000
Maruti,Brezza,2024,119865,Petrol,Automatic,1.7,338,377000
Honda,City,2012,92475,Petrol,Automatic,2.9,144,397000
Mercedes,S-Class,2016,111016,Diesel,Automatic,1.3,336,4655000
Honda,Swift,2018,77561,Petrol,Automatic,1.4,208,785000
Audi,Q3,2017,75032,Petrol,Automatic,3.2,367,6453000
Tata,Tiago,2012,74190,Petrol,Automatic,2.2,161,300000
Hyundai,Venue,2024,86891,Diesel,Automatic,1.5,299,665000
Mercedes,S-Class,2021,40377,Diesel,Manual,1.9,85,8700000
Ford,EcoSport,2013,76629,Petrol,Automatic,2.7,220,362000
BMW,5 Series,2014,127622,Petrol,Manual,2.2,389,2094000
Hyundai,i20,2016,11591,Diesel,Manual,2.6,320,919000
Mercedes,E-Class,2012,71907,Petrol,Automatic,4.0,85,4260000
Toyota,Civic,2023,13088,Petrol,Automatic,1.8,247,1879000
Honda,City,2016,92307,Petrol,Manual,2.5,183,484000
Ford,Figo,2018,146361,Petrol,Automatic,1.0,211,300000
Toyota,Innova,2020,45084,Diesel,Manual,2.0,159,842000
Honda,Accord,2012,86034,CNG,Automatic,2.5,446,359000
Toyota,Innova,2020,33925,Diesel,Automatic,3.7,88,1246000
Mahindra,Scorpio,2022,48567,Diesel,Automatic,3.6,313,997000
Ford,EcoSport,2017,103232,Diesel,Automatic,3.5,216,390000
Hyundai,Verna,2016,133505,Diesel,Automatic,2.9,391,300000
Mahindra,Scorpio,2017,69962,Electric,Automatic,2.0,141,1125000
Honda,CR-V,2015,127949,Diesel,Manual,1.1,127,300000
Ford,EcoSport,2010,11229,Petrol,Automatic,3.6,400,637000
Honda,CR-V,2015,13264,Petrol,Automatic,1.1,315,1224000
Hyundai,Venue,2010,125212,CNG,Automatic,3.7,267,300000
Audi,A6,2022,124047,CNG,Manual,4.0,99,3118000
Toyota,Fortuner,2019,93172,Petrol,Automatic,3.8,343,736000
Mercedes,GLC,2010,16909,Diesel,Manual,3.2,181,4724000
Tata,Nexon,2010,21998,Petrol,Manual,2.5,351,332000
Honda,Accord,2010,120716,Petrol,Automatic,3.8,216,300000
Maruti,Baleno,2018,22464,CNG,Automatic,1.9,245,649000
Tata,Safari,2013,54758,Diesel,Automatic,3.4,318,456000
Tata,Tiago,2013,126386,Diesel,Automatic,3.0,435,300000
Audi,A6,2019,44699,Petrol,Manual,3.0,200,6604000
Tata,Harrier,2016,125434,Diesel,Automatic,3.4,260,300000
Hyundai,Verna,2021,90420,Petrol,Automatic,3.9,201,635000
Hyundai,Creta,2015,80935,Petrol,Automatic,2.6,325,517000
Tata,Safari,2022,29295,Petrol,Automatic,2.9,150,1095000
Mercedes,C-Class,2021,50909,Diesel,Automatic,1.9,423,9868000
Tata,Safari,2019,86968,Petrol,Manual,3.6,394,428000
Hyundai,Venue,2022,63176,Petrol,Manual,2.9,130,633000
Audi,Q5,2023,38800,Petrol,Manual,3.7,182,10220000
Mercedes,E-Class,2023,76326,Petrol,Manual,2.6,216,8413000
BMW,3 Series,2021,84539,Diesel,Manual,2.4,346,5832000
Mercedes,S-Class,2019,36403,Diesel,Manual,1.6,128,9988000
BMW,3 Series,2010,40838,Electric,Automatic,3.3,397,7096000
Audi,A4,2011,122911,Petrol,Automatic,2.8,194,2220000
Tata,Nexon,2018,56132,Petrol,Automatic,1.3,422,520000
Tata,Nexon,2021,19885,CNG,Automatic,1.7,170,849000
BMW,3 Series,2019,93086,Electric,Automatic,2.3,159,9301000
Ford,Endeavour,2023,100463,Diesel,Manual,3.3,130,425000
BMW,5 Series,2022,112377,Diesel,Manual,1.6,116,4960000
Hyundai,Verna,2019,93176,CNG,Manual,3.6,316,409000
Honda,CR-V,2010,64018,Petrol,Manual,3.2,352,399000
Mercedes,E-Class,2020,130155,Electric,Manual,1.5,282,5603000
BMW,5 Series,2015,75323,Petrol,Manual,1.0,195,3849000
Tata,Safari,2022,146238,Petrol,Automatic,2.0,131,300000
Tata,Harrier,2016,37778,Petrol,Automatic,3.8,127,625000
Audi,Q3,2024,67701,Petrol,Manual,1.2,84,7360000
Toyota,Corolla,2016,32953,Petrol,Automatic,2.5,87,962000
Audi,A6,2013,131303,Petrol,Automatic,3.7,262,2891000
Ford,EcoSport,2023,101862,CNG,Manual,1.3,367,364000
Mahindra,Thar,2023,139959,Petrol,Automatic,1.7,394,439000
Hyundai,Verna,2020,38943,Diesel,Manual,3.3,98,710000
Tata,Nexon,2012,80846,Petrol,Automatic,1.5,266,300000
Tata,Safari,2022,11585,Petrol,Automatic,3.9,274,1264000
Toyota,Camry,2017,12931,Petrol,Automatic,1.4,265,1439000
BMW,X1,2012,24989,Petrol,Manual,2.5,253,6086000
Tata,Tiago,2012,58203,Petrol,Manual,3.1,198,332000
BMW,3 Series,2017,91572,Diesel,Automatic,2.5,282,5551000
Maruti,Brezza,2022,102683,Petrol,Automatic,2.7,284,352000
Audi,Q5,2012,145186,Diesel,Manual,2.2,189,1404000
Hyundai,Verna,2017,103254,Petrol,Manual,3.4,132,351000
Honda,City,2023,83944,Petrol,Manual,1.6,161,790000
Mahindra,XUV700,2015,85210,Diesel,Automatic,3.4,154,482000
Audi,A4,2021,79891,Diesel,Manual,2.4,431,4886000
BMW,3 Series,2013,124778,Petrol,Manual,2.2,102,2399000
Audi,A4,2022,78083,Petrol,Automatic,1.5,430,7926000
Ford,EcoSport,2014,53394,Petrol,Automatic,3.5,273,619000
Tata,Tiago,2010,118889,Diesel,Automatic,3.1,270,300000
Tata,Safari,2014,62647,Petrol,Manual,2.6,237,370000
Toyota,Civic,2022,73982,CNG,Manual,2.0,133,618000
Mercedes,S-Class,2010,21973,Petrol,Automatic,3.2,252,6298000
Honda,City,2014,70313,Diesel,Automatic,3.5,430,516000
Audi,A4,2010,72278,Petrol,Automatic,3.1,300,3315000
Mercedes,C-Class,2015,33398,Petrol,Manual,1.1,430,6473000
BMW,5 Series,2024,100480,Diesel,Automatic,2.3,133,6951000
Mahindra,XUV700,2022,42821,Diesel,Manual,2.3,398,847000
Audi,A4,2014,35044,Petrol,Automatic,1.9,428,8191000
Ford,Figo,2024,111449,CNG,Automatic,1.2,423,468000
Maruti,Ertiga,2022,125463,Diesel,Automatic,1.6,143,300000
Toyota,Fortuner,2015,68719,Petrol,Manual,2.2,379,559000
Hyundai,i20,2012,37057,Diesel,Automatic,1.4,345,523000
Ford,Figo,2016,110102,Diesel,Automatic,2.0,80,375000
Maruti,Baleno,2016,96491,Petrol,Automatic,1.3,365,300000
Ford,Figo,2014,134805,Petrol,Automatic,3.9,356,300000
Tata,Safari,2014,40898,Petrol,Manual,2.3,233,400000
Mahindra,Scorpio,2012,89363,Petrol,Manual,3.6,164,327000
Hyundai,Creta,2020,112776,Petrol,Automatic,2.3,380,451000
Mercedes,C-Class,2012,80172,Diesel,Manual,1.6,192,3598000
Toyota,Fortuner,2017,112035,Diesel,Automatic,2.2,334,557000
Mahindra,Thar,2020,27171,CNG,Automatic,3.9,425,945000
BMW,5 Series,2018,105650,Diesel,Automatic,1.1,311,5239000
Mercedes,E-Class,2022,61496,Petrol,Manual,2.2,156,8063000
Mahindra,XUV700,2015,88580,Petrol,Automatic,1.8,204,406000
